student_id,age,gender,state,district,urban_rural,education_level,course_type,annual_family_income,family_members,earning_members,monthly_expenses,family_debt,medical_expenses,education_expenses,number_of_dependents,has_house,has_vehicle,land_area,previous_percentage,current_percentage,attendance_percentage,academic_consistency,subject_strength,internet_access,has_laptop,has_smartphone,school_quality_score,coaching_access,library_access,electricity_reliability,distance_to_school,single_parent,orphan,disability,serious_family_illness,first_generation_learner,natural_disaster_affected,emergency_expenses,recently_lost_income,other_special_circumstances,per_capita_income,dependency_ratio,expense_income_ratio,debt_burden_score,opportunity_gap_score,financial_need_score,academic_potential_score,vulnerability_score,special_circumstances_score,academic_improvement,final_score,scholarship_eligible
STU0278,18,Female,Assam,District_ASS_4,Rural,Undergraduate,Arts,121000.0,4,1,9900.0,57000.0,15000,37000.0,3,0,0,1.1,77.39,84.82,79.51,0.7,Commerce,0,0,1,5,0,0,10.4,2.6,0,0,0,0,1,0,20000,0,0,30250.0,3.0,1.4115702479338843,0.47107438016528924,69.21,87.15,74.41,15.0,29.75,7.429999999999993,66.68,1
STU0279,21,Male,West Bengal,District_WES_3,Rural,Undergraduate,Arts,176000.0,4,2,11400.0,0.0,0,46700.0,2,0,0,1.18,63.65,72.16,62.65,0.66,Languages,1,0,1,6,0,1,16.9,6.3,0,0,0,0,0,0,0,1,0,44000.0,1.0,1.0426136363636365,0.0,41.48,60.07,64.92,0.0,35.0,8.509999999999998,47.3,0
STU0280,22,Female,West Bengal,District_WES_4,Urban,Higher Secondary,STEM,410000.0,5,1,28300.0,0.0,0,57700.0,4,0,0,0.46,78.74,85.08,68.49,0.75,Mathematics,1,0,1,8,1,1,20.4,8.2,1,0,0,0,0,0,20000,0,0,82000.0,4.0,0.9690243902439024,0.0,27.78,62.66,65.81,25.0,8.78,6.340000000000003,48.13,0
STU0281,21,Female,Maharashtra,District_MAH_4,Rural,Postgraduate,Vocational,249000.0,6,1,18600.0,210000.0,15000,70600.0,5,0,1,0.29,78.12,80.47,76.72,0.91,Humanities,0,1,0,7,0,0,17.3,21.6,1,0,0,0,0,1,50000,1,1,41500.0,5.0,1.2401606425702811,0.8433734939759037,60.93,81.54,64.57,40.0,96.14,2.3499999999999943,67.67,1
STU0282,21,Male,Odisha,District_ODI_3,Semi-Urban,Postgraduate,Arts,61000.0,4,1,5500.0,23000.0,0,17200.0,3,1,0,0.07,76.86,80.7,78.01,0.85,Commerce,1,0,1,9,0,1,17.9,2.1,0,0,0,0,0,0,0,0,0,15250.0,3.0,1.3639344262295081,0.3770491803278688,34.88,86.95,62.82,0.0,0.0,3.8400000000000034,53.11,1
STU0283,21,Female,Karnataka,District_KAR_2,Semi-Urban,Diploma,Arts,69000.0,5,2,4400.0,0.0,40000,14200.0,3,1,0,0.08,57.17,65.56,81.49,0.66,Mathematics,1,0,1,5,0,1,20.8,3.4,0,0,0,1,0,0,20000,0,0,13800.0,1.5,1.5507246376811594,0.0,40.19,68.31,63.79,15.0,45.0,8.39,52.39,1
STU0284,18,Male,Madhya Pradesh,District_MAD_3,Rural,Undergraduate,Arts,141000.0,3,1,12500.0,43000.0,0,46700.0,2,1,1,1.06,78.56,87.13,86.81,0.66,Languages,1,0,1,6,0,0,18.3,20.3,1,0,0,0,1,0,0,0,0,47000.0,2.0,1.3950354609929079,0.3049645390070922,56.5,68.15,75.66,40.0,0.0,8.569999999999993,60.07,1
STU0285,21,Female,Odisha,District_ODI_3,Urban,Undergraduate,Arts,79000.0,7,2,4800.0,51000.0,0,11200.0,5,1,0,0.04,69.36,56.22,61.79,0.47,Humanities,1,0,0,5,0,0,22.9,4.7,1,0,0,0,0,0,0,1,0,11285.714285714286,2.5,0.8708860759493671,0.6455696202531646,59.84,83.82,39.99,25.0,35.0,-13.14,56.8,1
STU0286,23,Female,Tamil Nadu,District_TAM_3,Urban,Undergraduate,STEM,45000.0,6,1,4100.0,45000.0,15000,7500.0,5,0,0,0.14,50.84,52.2,63.06,0.95,Humanities,1,0,1,8,1,1,21.7,4.9,0,0,0,0,0,0,50000,0,0,7500.0,5.0,1.5933333333333333,1.0,25.92,99.92,45.36,0.0,45.0,1.3599999999999994,53.75,1
STU0287,17,Non-Binary/Other,West Bengal,District_WES_2,Rural,Undergraduate,STEM,334000.0,5,1,26000.0,0.0,0,38700.0,4,1,0,1.84,74.29,75.94,62.31,0.93,Humanities,0,0,1,6,0,0,19.1,2.3,0,0,0,1,1,0,0,0,0,66800.0,4.0,1.05,0.0,63.96,63.86,60.83,30.0,0.0,1.6499999999999915,54.85,1
STU0288,20,Female,Tamil Nadu,District_TAM_1,Urban,Undergraduate,Arts,44000.0,8,2,3000.0,0.0,0,13100.0,6,1,0,0.14,94.52,99.0,76.08,0.72,Mathematics,1,0,0,7,0,0,23.5,9.9,0,0,0,0,0,0,0,1,0,5500.0,3.0,1.115909090909091,0.0,58.67,81.92,73.83,0.0,35.0,4.480000000000004,60.61,1
STU0289,16,Male,Uttar Pradesh,District_UTT_1,Semi-Urban,Undergraduate,Commerce,360000.0,3,2,27200.0,0.0,15000,92000.0,1,1,0,0.22,65.74,68.34,61.59,0.9,Mathematics,1,1,1,5,1,1,22.0,3.1,0,0,0,0,0,0,0,0,0,120000.0,0.5,1.2038888888888888,0.0,9.57,42.43,50.83,0.0,0.0,2.6000000000000085,29.47,0
STU0290,16,Female,Rajasthan,District_RAJ_4,Semi-Urban,Postgraduate,STEM,68000.0,7,1,4200.0,404000.0,15000,12200.0,6,1,0,0.01,93.45,99.0,88.35,0.71,Mathematics,1,0,1,9,0,1,18.9,4.1,1,0,0,0,0,0,0,0,0,9714.285714285714,6.0,1.1411764705882352,5.9411764705882355,35.26,95.91,73.1,25.0,0.0,5.549999999999997,62.65,1
STU0291,20,Female,Bihar,District_BIH_4,Rural,Higher Secondary,Arts,702000.0,3,1,43100.0,0.0,40000,98900.0,2,1,1,0.96,54.33,50.86,68.47,0.86,Mathematics,0,0,1,6,1,0,17.4,2.5,0,0,0,0,1,0,0,0,1,234000.0,2.0,0.9346153846153846,0.0,54.75,28.99,42.0,15.0,25.0,-3.469999999999999,35.1,0
STU0292,18,Female,Karnataka,District_KAR_2,Rural,Postgraduate,Commerce,207000.0,5,2,11300.0,0.0,0,22800.0,3,1,0,5.24,82.96,87.52,95.69,0.82,Commerce,1,1,1,9,0,0,10.7,2.6,0,0,0,0,0,0,0,0,0,41400.0,1.5,0.7652173913043478,0.0,28.08,53.56,67.23,0.0,0.0,4.560000000000002,41.17,0
STU0293,19,Male,Odisha,District_ODI_5,Rural,Postgraduate,STEM,279000.0,4,1,15300.0,149000.0,0,39500.0,3,1,0,1.19,55.14,63.55,78.48,0.66,Science,1,1,1,3,1,1,14.9,8.3,0,0,0,0,0,0,0,0,0,69750.0,3.0,0.7996415770609319,0.5340501792114696,17.61,72.55,59.32,0.0,0.0,8.409999999999997,43.74,0
STU0294,18,Female,West Bengal,District_WES_1,Urban,Undergraduate,STEM,61000.0,7,1,3900.0,0.0,0,13000.0,6,1,0,0.43,62.31,56.46,76.96,0.77,Commerce,1,0,1,4,0,1,21.3,0.6,0,0,0,0,1,0,50000,0,0,8714.285714285714,6.0,0.980327868852459,0.0,40.36,80.79,40.18,15.0,45.0,-5.850000000000001,50.89,1
STU0295,16,Male,Tamil Nadu,District_TAM_4,Urban,Higher Secondary,STEM,397000.0,3,2,32500.0,95000.0,0,64200.0,1,0,1,0.03,75.69,93.77,89.66,0.3,Humanities,1,1,1,8,1,0,20.3,4.4,0,0,0,1,0,0,50000,0,0,132333.33333333334,0.5,1.144080604534005,0.23929471032745592,16.3,42.92,80.42,15.0,22.67,18.08,41.77,0
STU0296,16,Female,Assam,District_ASS_1,Semi-Urban,Higher Secondary,Arts,369000.0,4,1,27800.0,0.0,15000,60800.0,3,0,0,0.32,76.68,86.82,87.1,0.59,Commerce,1,1,1,6,0,1,20.1,10.5,0,0,0,0,1,0,0,0,0,92250.0,3.0,1.1094850948509485,0.0,21.82,65.67,72.37,15.0,0.0,10.139999999999986,47.69,0
STU0297,20,Male,Uttar Pradesh,District_UTT_2,Urban,Postgraduate,STEM,231000.0,6,1,12500.0,202000.0,0,73700.0,5,1,1,0.03,84.88,87.89,83.08,0.88,Languages,0,0,1,9,0,0,17.8,2.4,0,0,0,0,0,0,0,0,0,38500.0,5.0,0.9683982683982684,0.8744588744588745,60.04,79.76,68.89,0.0,0.0,3.010000000000005,57.15,1
STU0298,21,Female,Bihar,District_BIH_2,Urban,Undergraduate,Arts,166000.0,5,1,14200.0,40000.0,0,38000.0,4,0,0,0.1,77.69,75.72,95.54,0.92,Mathematics,1,1,1,6,0,1,21.7,1.7,0,0,0,0,0,0,0,0,0,33200.0,4.0,1.2554216867469878,0.24096385542168675,17.64,81.59,51.63,0.0,0.0,-1.9699999999999989,44.99,0
STU0299,18,Male,Bihar,District_BIH_5,Semi-Urban,Undergraduate,Arts,270000.0,5,1,20300.0,0.0,0,76200.0,4,1,0,0.08,76.71,78.66,76.05,0.92,Languages,1,1,1,6,0,0,17.2,2.7,0,0,0,0,0,0,20000,0,0,54000.0,4.0,1.1844444444444444,0.0,29.91,68.75,58.58,0.0,13.33,1.9500000000000028,45.36,0
STU0300,24,Male,Odisha,District_ODI_5,Semi-Urban,Undergraduate,Arts,41000.0,7,1,3700.0,91000.0,15000,4500.0,6,1,1,0.18,91.06,94.56,90.72,0.86,Languages,1,0,1,5,0,1,21.1,4.4,0,1,0,0,0,0,0,1,0,5857.142857142857,6.0,1.5585365853658537,2.2195121951219514,40.47,92.89,70.02,35.0,35.0,3.5,65.11,1
STU0301,20,Male,Karnataka,District_KAR_2,Rural,Postgraduate,STEM,202000.0,3,1,15700.0,20000.0,40000,38600.0,2,1,0,0.76,70.35,75.99,74.44,0.77,Humanities,0,1,1,8,1,1,16.6,7.4,0,1,0,0,0,0,0,0,0,67333.33333333333,2.0,1.3217821782178218,0.09900990099009901,24.04,65.58,61.26,35.0,0.0,5.640000000000001,48.33,0
STU0302,23,Male,Madhya Pradesh,District_MAD_4,Urban,Higher Secondary,Arts,378000.0,6,1,21700.0,0.0,15000,83100.0,5,1,1,0.2,60.14,72.14,91.86,0.52,Mathematics,1,1,1,4,1,1,21.1,7.0,0,0,0,1,0,0,20000,0,1,63000.0,5.0,0.9484126984126984,0.0,13.01,57.43,68.09,15.0,34.52,12.0,43.7,0
STU0303,16,Male,Assam,District_ASS_1,Urban,Higher Secondary,Commerce,119000.0,8,1,8300.0,54000.0,0,17400.0,7,1,0,0.09,57.28,57.42,69.86,0.98,Languages,1,0,1,8,0,1,21.0,7.0,0,0,0,0,0,0,0,0,0,14875.0,7.0,0.9831932773109243,0.453781512605042,37.05,84.36,48.12,0.0,0.0,0.14000000000000057,48.97,0
STU0304,20,Male,Odisha,District_ODI_3,Urban,Undergraduate,Medicine,61000.0,7,1,4700.0,44000.0,15000,7900.0,6,1,0,0.39,68.0,74.38,70.99,0.74,Humanities,1,0,1,5,0,1,21.8,2.8,0,0,0,0,0,0,0,0,0,8714.285714285714,6.0,1.3,0.7213114754098361,39.54,91.93,63.55,0.0,0.0,6.3799999999999955,55.97,1
STU0305,18,Female,Tamil Nadu,District_TAM_5,Rural,Higher Secondary,Medicine,138000.0,8,1,7100.0,74000.0,15000,43800.0,7,1,0,0.52,82.07,77.32,85.76,0.81,Mathematics,0,0,0,9,0,0,10.4,24.9,0,0,0,0,0,0,0,0,0,17250.0,7.0,1.0434782608695652,0.5362318840579711,82.13,84.45,56.25,0.0,0.0,-4.75,60.05,1
STU0306,16,Female,Rajasthan,District_RAJ_3,Rural,Diploma,Arts,274000.0,7,2,13900.0,92000.0,0,91800.0,5,1,1,0.87,51.91,52.43,68.08,0.98,Science,0,1,1,6,1,0,14.5,5.2,0,0,0,0,1,0,20000,1,0,39142.857142857145,2.5,0.9437956204379562,0.3357664233576642,37.04,64.06,46.52,15.0,48.14,0.5200000000000031,46.12,0
STU0307,19,Male,Maharashtra,District_MAH_4,Rural,Undergraduate,Arts,60000.0,3,1,3300.0,84000.0,0,7200.0,2,1,0,0.16,55.81,61.07,68.71,0.79,Humanities,0,0,1,8,0,0,9.9,5.6,0,0,0,0,0,0,0,0,0,20000.0,2.0,0.78,1.4,66.11,84.67,60.56,0.0,0.0,5.259999999999998,58.0,1
STU0308,20,Male,Madhya Pradesh,District_MAD_5,Rural,Undergraduate,STEM,82000.0,6,3,5000.0,106000.0,0,15400.0,3,1,0,0.45,54.78,61.92,71.6,0.71,Commerce,1,0,0,6,0,0,11.0,2.7,0,0,0,0,0,0,0,0,0,13666.666666666666,1.0,0.9195121951219513,1.2926829268292683,62.5,76.94,63.06,0.0,0.0,7.140000000000001,55.19,1
STU0309,22,Male,Karnataka,District_KAR_3,Semi-Urban,Diploma,STEM,69000.0,3,1,4700.0,0.0,0,23400.0,2,1,0,0.1,76.34,74.82,85.8,0.94,Mathematics,1,0,0,4,0,1,24.0,0.8,0,0,0,0,0,0,20000,0,0,23000.0,2.0,1.1565217391304348,0.0,49.32,72.47,55.83,0.0,45.0,-1.5200000000000102,51.44,1
STU0310,16,Female,Uttar Pradesh,District_UTT_4,Semi-Urban,Undergraduate,STEM,327000.0,5,2,23000.0,0.0,15000,39500.0,3,0,0,0.15,60.93,61.28,93.8,0.98,Languages,1,1,1,3,1,1,21.2,3.2,0,0,0,1,0,0,20000,0,0,65400.0,1.5,1.010703363914373,0.0,12.95,55.79,48.76,15.0,11.01,0.3500000000000014,37.11,0
STU0311,18,Female,Madhya Pradesh,District_MAD_1,Urban,Diploma,Commerce,52000.0,8,1,2900.0,0.0,0,13600.0,7,1,1,0.21,57.48,69.25,85.63,0.53,Languages,1,0,1,5,0,1,19.3,1.6,0,0,0,0,1,0,0,0,0,6500.0,7.0,0.9307692307692308,0.0,40.1,76.72,70.08,15.0,0.0,11.770000000000003,54.64,1
STU0312,17,Female,West Bengal,District_WES_4,Semi-Urban,Diploma,STEM,249000.0,4,1,19400.0,0.0,0,85400.0,3,1,0,0.09,76.67,86.65,91.46,0.6,Commerce,1,1,1,3,0,1,20.8,5.8,0,0,0,0,1,0,0,0,0,62250.0,3.0,1.2779116465863454,0.0,24.15,70.01,72.9,15.0,0.0,9.980000000000004,49.81,1
STU0313,24,Male,Karnataka,District_KAR_5,Semi-Urban,Postgraduate,STEM,122000.0,5,2,9100.0,30000.0,40000,42000.0,3,1,0,0.07,84.26,88.51,80.66,0.83,Commerce,1,1,1,8,1,1,20.2,5.3,0,0,0,0,1,0,0,0,0,24400.0,1.5,1.5672131147540984,0.2459016393442623,6.7,68.83,62.5,15.0,0.0,4.25,43.31,0
STU0314,25,Female,Rajasthan,District_RAJ_2,Semi-Urban,Higher Secondary,Vocational,294000.0,5,2,18300.0,0.0,15000,64000.0,3,1,0,0.13,64.95,54.53,62.62,0.58,Languages,1,1,1,6,1,0,18.6,20.0,0,0,1,0,0,0,0,0,0,58800.0,1.5,1.0156462585034014,0.0,26.25,54.78,34.91,25.0,0.0,-10.420000000000002,36.9,0
STU0315,21,Female,West Bengal,District_WES_1,Rural,Higher Secondary,STEM,640000.0,8,1,32400.0,0.0,15000,90000.0,7,1,0,2.74,76.02,94.09,63.82,0.3,Mathematics,1,1,1,9,0,0,10.4,8.3,0,0,0,0,0,0,0,1,0,80000.0,7.0,0.7715625,0.0,30.49,41.53,80.09,0.0,35.0,18.070000000000007,42.41,0
STU0316,25,Female,Madhya Pradesh,District_MAD_3,Rural,Postgraduate,STEM,62000.0,7,2,3300.0,0.0,0,9300.0,5,1,0,2.27,54.42,57.3,81.07,0.88,Humanities,0,0,1,9,0,0,11.1,6.8,0,0,0,0,0,0,0,0,0,8857.142857142857,2.5,0.7887096774193548,0.0,64.6,72.58,56.94,0.0,0.0,2.8799999999999955,52.56,1
STU0317,18,Female,Maharashtra,District_MAH_5,Rural,Undergraduate,STEM,108000.0,5,1,7200.0,0.0,0,34800.0,4,1,1,0.1,92.08,93.21,72.46,0.96,Commerce,1,0,1,6,0,0,16.3,18.7,0,0,0,0,0,1,0,0,0,21600.0,4.0,1.1222222222222222,0.0,56.69,74.46,67.03,15.0,0.0,1.1299999999999955,56.41,1
STU0318,23,Male,Maharashtra,District_MAH_2,Rural,Undergraduate,Arts,339000.0,6,2,19100.0,0.0,0,111200.0,4,0,1,0.68,65.16,65.03,68.38,0.98,Commerce,1,1,1,7,1,0,17.2,6.1,0,0,0,0,1,1,0,0,0,56500.0,2.0,1.0041297935103244,0.0,19.77,54.92,48.02,30.0,0.0,-0.12999999999999545,39.68,0
STU0319,23,Female,Rajasthan,District_RAJ_4,Rural,Undergraduate,Arts,96000.0,5,1,6300.0,128000.0,0,24200.0,4,1,1,4.66,94.89,99.0,77.72,0.79,Commerce,1,0,1,7,1,0,19.7,10.5,0,0,0,1,1,0,0,0,0,19200.0,4.0,1.0395833333333333,1.3333333333333333,40.49,87.44,71.06,30.0,0.0,4.109999999999999,60.97,1
STU0320,17,Male,Bihar,District_BIH_2,Urban,Postgraduate,STEM,84000.0,6,1,6400.0,6000.0,0,24500.0,5,1,1,0.65,94.04,99.0,85.33,0.79,Science,1,0,1,3,0,1,17.8,3.2,0,0,0,0,0,0,0,0,0,14000.0,5.0,1.2059523809523809,0.07142857142857142,44.36,76.64,73.68,0.0,0.0,4.959999999999994,54.12,1
STU0321,21,Female,Assam,District_ASS_5,Urban,Undergraduate,Arts,354000.0,3,1,25800.0,0.0,0,100900.0,2,0,0,0.18,85.05,93.75,74.63,0.65,Mathematics,1,1,1,7,0,1,18.2,3.2,0,0,0,0,0,0,50000,0,0,118000.0,2.0,1.1596045197740112,0.0,18.2,58.32,71.49,0.0,25.42,8.700000000000003,43.2,0
STU0322,22,Female,Uttar Pradesh,District_UTT_5,Rural,Undergraduate,Commerce,823000.0,7,1,49100.0,0.0,0,218500.0,6,0,1,0.66,50.9,48.35,90.5,0.9,Mathematics,1,1,1,9,1,0,16.3,2.7,0,0,0,0,0,0,0,0,0,117571.42857142857,6.0,0.9814094775212636,0.0,15.79,35.33,38.93,0.0,0.0,-2.549999999999997,25.26,0
STU0323,17,Female,Bihar,District_BIH_2,Rural,Undergraduate,Commerce,187000.0,6,2,12000.0,60000.0,0,57400.0,4,1,0,1.36,74.46,75.58,88.06,0.95,Mathematics,1,0,1,8,1,0,12.9,2.2,0,0,0,0,1,0,0,0,0,31166.666666666668,2.0,1.0770053475935828,0.32085561497326204,38.51,69.44,58.74,15.0,0.0,1.1200000000000045,48.94,0
STU0324,25,Female,Maharashtra,District_MAH_4,Urban,Higher Secondary,Vocational,99000.0,5,1,7500.0,0.0,0,26900.0,4,1,0,0.02,53.91,69.09,87.93,0.39,Mathematics,1,0,1,4,0,1,20.1,2.8,0,0,0,0,0,0,0,0,0,19800.0,4.0,1.1808080808080808,0.0,41.74,79.05,74.64,0.0,0.0,15.180000000000007,54.68,1
STU0325,17,Female,Maharashtra,District_MAH_2,Rural,Diploma,Commerce,132000.0,7,1,11300.0,420000.0,15000,30800.0,6,0,0,8.99,90.28,94.63,97.44,0.83,Mathematics,0,0,1,8,0,0,6.9,7.2,1,0,0,0,0,0,0,0,1,18857.14285714286,6.0,1.3742424242424243,3.1818181818181817,68.0,92.08,75.97,25.0,25.0,4.349999999999994,69.82,1
STU0326,25,Female,Tamil Nadu,District_TAM_5,Urban,Diploma,Arts,74000.0,7,1,6000.0,0.0,15000,11800.0,6,1,0,0.2,85.53,87.5,71.22,0.92,Languages,1,0,1,3,0,0,20.2,6.7,0,0,0,1,1,0,0,0,0,10571.42857142857,6.0,1.335135135135135,0.0,54.76,80.44,65.39,30.0,0.0,1.9699999999999989,59.95,1
STU0327,16,Male,West Bengal,District_WES_5,Urban,Undergraduate,STEM,298000.0,6,1,21800.0,0.0,0,85200.0,5,1,0,0.04,93.76,91.11,84.5,0.89,Commerce,1,1,1,8,1,0,22.5,1.0,0,0,0,0,1,0,0,0,1,49666.666666666664,5.0,1.163758389261745,0.0,14.02,67.1,54.97,15.0,25.0,-2.6500000000000057,43.53,0
STU0328,23,Female,Madhya Pradesh,District_MAD_3,Rural,Higher Secondary,STEM,307000.0,6,1,20000.0,0.0,0,67000.0,5,1,0,1.02,77.38,83.41,92.51,0.76,Languages,0,0,1,7,0,1,17.1,4.6,0,0,0,0,0,0,0,0,0,51166.666666666664,5.0,1.0,0.0,54.22,65.97,71.09,0.0,0.0,6.030000000000001,51.71,1
STU0329,16,Male,Uttar Pradesh,District_UTT_3,Urban,Higher Secondary,STEM,414000.0,4,1,27000.0,20000.0,0,71900.0,3,1,1,0.15,73.5,82.68,82.02,0.63,Science,1,1,1,7,1,0,23.0,1.0,0,0,0,0,0,0,0,0,0,103500.0,3.0,0.956280193236715,0.04830917874396135,15.32,56.14,67.99,0.0,0.0,9.180000000000007,39.71,0
STU0330,24,Male,Rajasthan,District_RAJ_1,Urban,Postgraduate,Commerce,45000.0,4,2,3900.0,284000.0,0,13500.0,2,0,0,0.37,73.35,81.6,90.0,0.67,Humanities,1,0,1,4,0,1,20.5,0.9,0,1,1,0,1,1,0,1,0,11250.0,1.0,1.34,6.311111111111111,40.82,83.11,70.99,90.0,35.0,8.25,70.25,1
STU0331,21,Male,Madhya Pradesh,District_MAD_5,Urban,Postgraduate,Commerce,189000.0,7,1,9800.0,76000.0,0,51800.0,6,1,1,0.01,67.39,68.84,75.75,0.94,Commerce,1,0,1,8,0,1,24.0,6.8,0,0,0,0,0,0,0,0,0,27000.0,6.0,0.8962962962962963,0.4021164021164021,35.72,74.13,54.84,0.0,0.0,1.4500000000000028,46.8,0
STU0332,22,Female,Tamil Nadu,District_TAM_3,Rural,Undergraduate,Arts,83000.0,8,1,7600.0,0.0,40000,27700.0,7,1,0,0.89,71.09,76.26,82.44,0.79,Science,1,0,1,4,1,0,20.0,3.0,0,0,0,1,1,0,0,0,0,10375.0,7.0,1.9144578313253011,0.0,41.87,79.49,64.23,30.0,0.0,5.170000000000002,56.75,1
STU0333,25,Female,Maharashtra,District_MAH_2,Semi-Urban,Diploma,STEM,115000.0,8,2,8900.0,42000.0,100000,16300.0,6,0,0,0.25,78.59,91.62,62.12,0.48,Languages,1,1,1,9,0,1,20.0,4.3,1,0,0,0,0,1,0,0,0,14375.0,3.0,1.94,0.3652173913043478,14.89,86.43,74.54,40.0,0.0,13.030000000000001,57.86,1
STU0334,22,Female,Rajasthan,District_RAJ_4,Rural,Undergraduate,Arts,317000.0,4,1,24800.0,0.0,15000,83100.0,3,0,0,1.1,91.98,99.0,97.46,0.62,Humanities,0,1,1,3,0,1,14.9,2.1,0,0,0,1,1,0,0,0,0,79250.0,3.0,1.2482649842271294,0.0,40.13,68.32,76.5,30.0,0.0,7.019999999999996,55.56,1
STU0335,25,Female,Maharashtra,District_MAH_2,Semi-Urban,Undergraduate,Medicine,78000.0,5,2,4000.0,0.0,40000,12600.0,3,1,0,0.33,76.81,75.11,90.4,0.93,Science,1,0,0,5,0,1,18.5,3.5,0,0,0,0,1,0,0,0,0,15600.0,1.5,1.2897435897435898,0.0,51.19,67.62,56.36,15.0,0.0,-1.7000000000000028,50.24,1
STU0336,18,Non-Binary/Other,Uttar Pradesh,District_UTT_4,Urban,Postgraduate,Arts,223000.0,3,2,16800.0,0.0,15000,72700.0,1,1,0,0.06,88.57,76.29,93.01,0.51,Humanities,1,1,1,8,0,1,20.4,8.4,1,0,0,0,1,0,0,0,0,74333.33333333333,0.5,1.2973094170403587,0.0,17.86,50.75,45.05,40.0,0.0,-12.279999999999987,38.6,0
STU0337,17,Female,West Bengal,District_WES_3,Rural,Undergraduate,Commerce,231000.0,7,1,16200.0,0.0,0,28800.0,6,1,0,0.3,88.83,93.61,86.38,0.81,Science,0,1,1,9,1,0,10.3,4.1,0,0,0,0,0,0,0,0,0,33000.0,6.0,0.9662337662337662,0.0,33.85,70.45,69.88,0.0,0.0,4.780000000000001,48.9,0
STU0338,24,Female,Madhya Pradesh,District_MAD_1,Urban,Undergraduate,Commerce,595000.0,3,1,32400.0,0.0,100000,157100.0,2,1,0,0.29,73.35,81.14,67.07,0.69,Languages,0,1,1,9,1,1,22.2,0.7,0,0,0,0,0,0,0,0,0,198333.33333333334,2.0,1.085546218487395,0.0,17.53,40.79,64.43,0.0,0.0,7.790000000000006,33.89,0
STU0339,23,Male,Madhya Pradesh,District_MAD_2,Rural,Postgraduate,Medicine,309000.0,4,1,19000.0,0.0,0,92000.0,3,0,0,0.66,65.64,62.1,61.18,0.86,Humanities,0,0,0,8,1,0,11.7,25.8,0,0,0,0,0,0,0,1,0,77250.0,3.0,1.035598705501618,0.0,73.12,69.06,48.42,0.0,35.0,-3.539999999999999,52.65,1
STU0340,25,Male,Bihar,District_BIH_2,Semi-Urban,Undergraduate,Commerce,333000.0,6,1,29000.0,0.0,15000,62800.0,5,1,0,0.34,78.78,81.73,92.86,0.88,Science,1,1,1,4,0,1,24.0,2.3,0,0,0,1,1,0,0,0,0,55500.0,5.0,1.2786786786786786,0.0,19.92,64.82,61.29,30.0,0.0,2.950000000000003,46.49,0
STU0341,22,Male,Rajasthan,District_RAJ_2,Rural,Higher Secondary,Commerce,177000.0,7,2,12900.0,0.0,0,59900.0,5,1,0,8.51,70.06,71.48,75.06,0.94,Languages,1,0,1,7,1,1,19.9,2.5,0,0,0,1,0,0,20000,1,0,25285.714285714286,2.5,1.2129943502824858,0.0,27.21,67.21,54.51,15.0,55.34,1.4200000000000017,47.61,0
STU0342,24,Female,Assam,District_ASS_4,Urban,Postgraduate,STEM,77000.0,4,1,5200.0,54000.0,0,24100.0,3,1,0,0.02,53.66,57.29,70.03,0.85,Commerce,1,0,1,3,0,1,17.6,3.8,0,0,0,0,0,0,0,0,0,19250.0,3.0,1.1233766233766234,0.7012987012987013,44.69,90.89,53.82,0.0,0.0,3.6300000000000026,54.2,1
STU0343,19,Female,Tamil Nadu,District_TAM_3,Semi-Urban,Postgraduate,STEM,140000.0,5,1,7400.0,151000.0,15000,24300.0,4,1,0,0.02,67.0,66.73,81.34,0.98,Languages,1,1,1,5,0,1,23.4,9.5,0,0,0,0,0,0,20000,0,0,28000.0,4.0,0.915,1.0785714285714285,21.55,90.31,50.05,0.0,25.71,-0.269999999999996,49.72,0
STU0344,19,Male,Assam,District_ASS_2,Urban,Postgraduate,Arts,184000.0,7,1,14700.0,44000.0,0,18700.0,6,1,0,0.32,94.73,99.0,75.99,0.57,Languages,1,0,1,8,0,1,22.2,0.8,0,0,0,0,1,0,20000,0,0,26285.714285714286,6.0,1.0603260869565216,0.2391304347826087,34.07,77.35,69.06,15.0,19.57,4.269999999999996,54.38,1
STU0345,16,Female,Bihar,District_BIH_2,Urban,Postgraduate,STEM,244000.0,7,1,19300.0,0.0,0,42500.0,6,1,0,0.06,52.18,56.07,84.76,0.84,Commerce,1,1,1,3,0,1,21.5,4.9,0,0,0,1,1,1,0,0,0,34857.142857142855,6.0,1.123360655737705,0.0,23.5,70.32,51.96,45.0,0.0,3.8900000000000006,49.05,0
STU0346,23,Female,Uttar Pradesh,District_UTT_1,Rural,Postgraduate,Vocational,208000.0,8,1,15700.0,20000.0,0,35400.0,7,0,0,1.16,81.35,79.08,78.38,0.91,Languages,0,0,1,7,0,0,18.9,4.0,0,0,0,0,1,0,0,0,1,26000.0,7.0,1.0759615384615384,0.09615384615384616,63.22,76.27,57.6,15.0,25.0,-2.269999999999996,57.24,1
STU0347,18,Female,Tamil Nadu,District_TAM_1,Urban,Postgraduate,STEM,130000.0,6,2,9300.0,0.0,0,41900.0,4,1,0,0.1,87.85,96.36,86.49,0.66,Commerce,1,0,1,5,0,1,21.8,1.9,0,0,0,0,0,0,0,0,0,21666.666666666668,2.0,1.1807692307692308,0.0,39.18,68.81,76.63,0.0,0.0,8.510000000000005,51.08,1
